weather,temp,atemp,humidity,windspeed,holiday,workingday,season,hour,dow,year,ideal,log-registered,log-casual
2,29.52,34.09,62,8.9981,0,1,3,10,2,2012,1,5.003946305945459,3.871201010907891
2,31.16,35.605,58,8.9981,0,1,3,11,2,2012,1,5.159055299214529,4.04305126783455
2,31.98,34.85,43,0.0,0,1,3,12,2,2012,1,5.4116460518550396,4.248495242049359
2,32.8,35.605,42,11.0014,0,1,3,13,2,2012,1,5.342334251964811,4.189654742026425
1,32.8,35.605,41,15.0013,0,1,3,14,2,2012,1,5.170483995038151,4.204692619390966
1,32.8,35.605,41,16.9979,0,1,3,15,2,2012,1,5.3981627015177525,4.04305126783455
1,32.8,35.605,38,12.998,0,1,3,16,2,2012,1,5.883322388488279,3.9889840465642745
1,32.8,34.85,31,15.0013,0,1,3,17,2,2012,1,6.608000625296087,4.51085950651685
1,31.98,34.09,38,16.9979,0,1,3,18,2,2012,1,6.601230118728877,4.382026634673881
1,30.34,33.335,48,15.0013,0,1,3,19,2,2012,1,6.329720905522696,4.30406509320417
1,30.34,33.335,51,11.0014,0,1,3,20,2,2012,1,6.018593214496234,4.30406509320417
1,29.52,33.335,58,15.0013,0,1,3,21,2,2012,1,5.777652323222656,4.248495242049359
1,29.52,33.335,58,16.9979,0,1,3,22,2,2012,1,5.318119993844216,3.7376696182833684
2,28.7,32.575,58,16.9979,0,1,3,23,2,2012,1,4.890349128221754,3.044522437723423
2,27.88,31.82,61,0.0,0,1,3,0,3,2012,1,4.02535169073515,0.6931471805599453
2,27.06,31.06,61,0.0,0,1,3,1,3,2012,1,3.091042453358316,0.0
2,27.06,31.06,65,6.0032,0,1,3,2,3,2012,1,2.302585092994046,0.0
1,26.24,30.305,69,7.0015,0,1,3,3,3,2012,0,2.3978952727983707,0.0
1,26.24,30.305,73,7.0015,0,1,3,4,3,2012,0,1.791759469228055,0.0
1,25.42,29.545,73,7.0015,0,1,3,5,3,2012,0,3.713572066704308,1.6094379124341003
1,26.24,30.305,73,6.0032,0,1,3,6,3,2012,0,5.147494476813453,2.0794415416798357
1,26.24,30.305,73,8.9981,0,1,3,7,3,2012,0,6.175867270105761,3.4965075614664802
1,27.88,31.82,65,8.9981,0,1,3,8,3,2012,1,6.483107351457199,3.912023005428146
1,29.52,33.335,58,7.0015,0,1,3,9,3,2012,1,5.655991810819852,3.7612001156935624
1,30.34,33.335,48,11.0014,0,1,3,10,3,2012,1,4.983606621708336,4.248495242049359
1,31.16,34.09,45,7.0015,0,1,3,11,3,2012,1,5.117993812416755,3.912023005428146
1,31.98,34.09,35,8.9981,0,1,3,12,3,2012,1,5.402677381872279,4.276666119016055
1,32.8,34.85,33,15.0013,0,1,3,13,3,2012,1,5.420534999272286,3.970291913552122
1,31.98,34.09,33,15.0013,0,1,3,14,3,2012,1,5.123963979403259,3.7612001156935624
1,32.8,35.605,36,12.998,0,1,3,15,3,2012,1,5.342334251964811,4.1588830833596715
1,32.8,35.605,36,12.998,0,1,3,16,3,2012,1,5.916202062607435,4.248495242049359
1,31.16,34.09,43,15.0013,0,1,3,17,3,2012,1,6.558197802812269,4.5217885770490405
1,31.16,34.09,45,8.9981,0,1,3,18,3,2012,1,6.606650186198215,4.465908118654584
1,30.34,33.335,48,15.0013,0,1,3,19,3,2012,1,6.278521424165844,4.584967478670572
1,30.34,33.335,48,15.0013,0,1,3,20,3,2012,1,6.0867747269123065,4.330733340286331
1,29.52,33.335,48,15.0013,0,1,3,21,3,2012,1,5.799092654460526,3.8066624897703196
1,29.52,33.335,51,11.0014,0,1,3,22,3,2012,1,5.572154032177765,4.04305126783455
2,28.7,32.575,51,15.0013,0,1,3,23,3,2012,1,5.187385805840755,3.5263605246161616
2,28.7,32.575,54,11.0014,0,1,3,0,4,2012,1,4.343805421853684,2.995732273553991
2,27.88,31.82,54,7.0015,0,1,3,1,4,2012,1,3.7612001156935624,2.8903717578961645
2,27.06,31.06,61,6.0032,0,1,3,2,4,2012,1,2.772588722239781,1.0986122886681098
2,27.88,31.82,61,0.0,0,1,3,3,4,2012,1,2.0794415416798357,1.0986122886681098
2,27.06,31.06,61,0.0,0,1,3,4,4,2012,1,2.4849066497880004,0.0
2,27.06,31.82,56,6.0032,0,1,3,5,4,2012,1,3.4339872044851463,1.6094379124341003
2,28.7,32.575,54,0.0,0,1,3,6,4,2012,1,4.795790545596741,2.0794415416798357
2,28.7,32.575,54,0.0,0,1,3,7,4,2012,1,5.869296913133774,3.332204510175204
2,28.7,32.575,54,0.0,0,1,3,8,4,2012,1,6.493753839851686,3.9889840465642745
2,29.52,33.335,51,0.0,0,1,3,9,4,2012,1,5.84354441703136,4.2626798770413155
2,30.34,33.335,48,0.0,0,1,3,10,4,2012,1,5.25227342804663,4.3694478524670215
2,31.16,34.09,45,8.9981,0,1,3,11,4,2012,1,5.3981627015177525,4.23410650459726
2,31.16,34.09,40,7.0015,0,1,3,12,4,2012,1,5.541263545158426,4.836281906951478
2,32.8,35.605,38,8.9981,0,1,3,13,4,2012,1,5.616771097666572,4.61512051684126
2,32.8,35.605,38,0.0,0,1,3,14,4,2012,1,5.521460917862246,4.795790545596741
2,32.8,35.605,36,7.0015,0,1,3,15,4,2012,1,5.568344503761097,4.532599493153256
2,32.8,35.605,36,15.0013,0,1,3,16,4,2012,1,5.945420608606575,4.718498871295094
2,32.8,35.605,36,11.0014,0,1,3,17,4,2012,1,6.548219102762372,4.9344739331306915
1,31.98,34.85,46,12.998,0,1,3,18,4,2012,1,6.261491684321042,4.6913478822291435
1,30.34,33.335,51,11.0014,0,1,3,19,4,2012,1,5.955837369464831,4.6443908991413725
1,30.34,33.335,48,8.9981,0,1,3,20,4,2012,1,5.68697535633982,4.564348191467836
1,29.52,33.335,54,0.0,0,1,3,21,4,2012,1,5.4116460518550396,4.343805421853684
1,30.34,33.335,45,0.0,0,1,3,22,4,2012,1,5.3230099791384085,4.0943445622221
2,29.52,32.575,45,8.9981,0,1,3,23,4,2012,1,5.170483995038151,3.6375861597263857
2,29.52,33.335,48,6.0032,0,0,3,0,5,2012,1,5.056245805348308,3.58351893845611
2,28.7,32.575,51,7.0015,0,0,3,1,5,2012,1,4.663439094112067,2.6390573296152584
2,28.7,32.575,54,7.0015,0,0,3,2,5,2012,1,4.5217885770490405,2.3978952727983707
2,28.7,32.575,54,7.0015,0,0,3,3,5,2012,1,3.4657359027997265,2.302585092994046
3,27.06,31.06,61,7.0015,0,0,3,4,5,2012,1,1.9459101490553132,1.3862943611198906
2,26.24,30.305,73,7.0015,0,0,3,5,5,2012,0,1.791759469228055,0.0
2,26.24,29.545,78,6.0032,0,0,3,6,5,2012,0,3.4011973816621555,1.9459101490553132
1,26.24,29.545,78,19.0012,0,0,3,7,5,2012,0,3.7376696182833684,2.0794415416798357
1,25.42,29.545,78,19.0012,0,0,3,8,5,2012,0,4.77912349311153,3.5263605246161616
1,27.06,31.06,74,12.998,0,0,3,9,5,2012,1,5.303304908059076,4.418840607796598
2,29.52,34.09,70,6.0032,0,0,3,10,5,2012,1,5.631211781821365,4.820281565605037
2,29.52,34.09,70,7.0015,0,0,3,11,5,2012,1,5.6937321388027,4.969813299576001
2,30.34,34.85,66,6.0032,0,0,3,12,5,2012,1,5.765191102784844,5.204006687076795
2,31.16,35.605,62,6.0032,0,0,3,13,5,2012,1,5.921578419643816,5.393627546352362
1,32.8,37.88,55,7.0015,0,0,3,14,5,2012,1,5.8971538676367405,5.598421958998375
1,32.8,37.88,55,11.0014,0,0,3,15,5,2012,1,5.762051382780177,5.497168225293202
2,29.52,34.85,79,23.9994,0,0,3,16,5,2012,1,5.831882477283517,5.424950017481403
3,28.7,33.335,79,11.0014,0,0,3,17,5,2012,1,5.560681631015528,5.298317366548036
1,29.52,34.85,79,8.9981,0,0,3,18,5,2012,1,5.497168225293202,4.6913478822291435
1,29.52,35.605,84,6.0032,0,0,3,19,5,2012,1,5.62040086571715,5.056245805348308
1,29.52,35.605,84,6.0032,0,0,3,20,5,2012,1,5.545177444479562,4.624972813284271
1,28.7,33.335,84,15.0013,0,0,3,21,5,2012,1,5.303304908059076,4.248495242049359
1,28.7,33.335,79,12.998,0,0,3,22,5,2012,1,5.081404364984463,4.189654742026425
2,27.88,31.82,83,6.0032,0,0,3,23,5,2012,1,5.056245805348308,4.02535169073515
1,27.88,31.82,89,11.0014,0,0,3,0,6,2012,1,4.997212273764115,3.713572066704308
2,27.88,31.82,89,8.9981,0,0,3,1,6,2012,1,4.787491742782046,3.912023005428146
2,27.88,31.82,89,11.0014,0,0,3,2,6,2012,1,4.465908118654584,3.4011973816621555
2,27.88,31.82,89,11.0014,0,0,3,3,6,2012,1,3.7612001156935624,2.772588722239781
2,27.88,31.82,89,7.0015,0,0,3,4,6,2012,1,2.4849066497880004,2.1972245773362196
1,27.88,31.82,89,8.9981,0,0,3,5,6,2012,1,2.0794415416798357,1.0986122886681098
1,27.88,31.82,83,8.9981,0,0,3,6,6,2012,1,2.302585092994046,1.9459101490553132
1,28.7,33.335,79,6.0032,0,0,3,7,6,2012,1,3.4339872044851463,2.8903717578961645
2,28.7,33.335,84,8.9981,0,0,3,8,6,2012,1,4.574710978503383,3.6375861597263857
2,29.52,34.85,79,0.0,0,0,3,9,6,2012,1,5.099866427824199,4.07753744390572
1,31.16,36.365,66,8.9981,0,0,3,10,6,2012,1,5.488937726156687,4.955827057601261
1,33.62,38.635,52,11.0014,0,0,3,11,6,2012,1,5.641907070938114,5.14166355650266
1,34.44,38.635,47,7.0015,0,0,3,12,6,2012,1,5.820082930352362,5.0369526024136295
1,35.26,39.395,41,7.0015,0,0,3,13,6,2012,1,5.736572297479192,5.147494476813453
1,36.9,40.91,37,16.9979,0,0,3,14,6,2012,1,5.752572638825633,5.093750200806762
1,35.26,40.15,47,8.9981,0,0,3,15,6,2012,1,5.730099782973574,5.209486152841421
1,35.26,39.395,41,15.0013,0,0,3,16,6,2012,1,5.840641657373398,5.030437921392435
1,32.8,38.635,59,32.9975,0,0,3,17,6,2012,0,5.752572638825633,4.812184355372417
3,29.52,34.85,79,23.9994,0,0,3,18,6,2012,1,5.43372200355424,4.442651256490317
1,29.52,35.605,84,15.0013,0,0,3,19,6,2012,1,5.318119993844216,4.700480365792417
1,29.52,34.85,79,16.9979,0,0,3,20,6,2012,1,5.298317366548036,4.564348191467836
1,29.52,34.85,79,6.0032,0,0,3,21,6,2012,1,5.10594547390058,4.0943445622221
1,29.52,34.85,74,7.0015,0,0,3,22,6,2012,1,4.574710978503383,3.5553480614894135
1,29.52,34.85,79,8.9981,0,0,3,23,6,2012,1,4.204692619390966,3.258096538021482
3,29.52,34.85,79,7.0015,0,1,3,0,0,2012,1,3.4965075614664802,2.4849066497880004
2,28.7,33.335,74,12.998,0,1,3,1,0,2012,1,2.3978952727983707,0.6931471805599453
1,28.7,33.335,74,7.0015,0,1,3,2,0,2012,1,2.4849066497880004,1.6094379124341003
1,27.88,31.82,79,6.0032,0,1,3,3,0,2012,1,1.6094379124341003,1.0986122886681098
1,27.88,31.82,79,7.0015,0,1,3,4,0,2012,1,2.4849066497880004,0.6931471805599453
1,27.06,30.305,78,7.0015,0,1,3,5,0,2012,1,3.713572066704308,2.3978952727983707
1,27.88,31.82,79,8.9981,0,1,3,6,0,2012,1,4.890349128221754,2.1972245773362196
1,29.52,34.09,70,6.0032,0,1,3,7,0,2012,1,6.131226489483141,3.2188758248682006
1,30.34,34.85,66,7.0015,0,1,3,8,0,2012,1,6.429719478039138,3.8918202981106265
1,31.16,35.605,62,11.0014,0,1,3,9,0,2012,1,5.697093486505405,3.9512437185814275
1,32.8,38.635,59,0.0,0,1,3,10,0,2012,1,4.770684624465665,4.248495242049359
1,34.44,40.15,53,15.0013,0,1,3,11,0,2012,1,4.836281906951478,4.060443010546419
1,34.44,39.395,49,8.9981,0,1,3,12,0,2012,1,5.0689042022202315,4.382026634673881
1,34.44,39.395,49,19.0012,0,1,3,13,0,2012,1,5.176149732573829,4.1588830833596715
1,36.08,40.91,42,7.0015,0,1,3,14,0,2012,1,5.075173815233827,3.9889840465642745
1,35.26,40.15,47,16.9979,0,1,3,15,0,2012,1,5.176149732573829,4.127134385045092
3,31.16,36.365,66,39.0007,0,1,3,16,0,2012,0,5.736572297479192,4.356708826689592
3,31.16,36.365,66,39.0007,0,1,3,17,0,2012,0,6.507277712385012,4.465908118654584
1,34.44,40.15,53,0.0,0,1,3,18,0,2012,1,6.548219102762372,4.584967478670572
1,32.8,39.395,63,8.9981,0,1,3,19,0,2012,1,6.222576268071369,4.532599493153256
1,32.8,38.635,59,8.9981,0,1,3,20,0,2012,1,5.963579343618446,4.204692619390966
1,31.16,36.365,66,8.9981,0,1,3,21,0,2012,1,5.648974238161206,3.828641396489095
1,31.16,35.605,62,6.0032,0,1,3,22,0,2012,1,5.43372200355424,4.04305126783455
1,30.34,35.605,74,6.0032,0,1,3,23,0,2012,1,4.941642422609304,3.332204510175204
1,29.52,35.605,84,7.0015,0,1,3,0,1,2012,1,3.784189633918261,2.3978952727983707
1,30.34,34.85,70,0.0,0,1,3,1,1,2012,1,3.091042453358316,1.6094379124341003
1,29.52,34.09,70,6.0032,0,1,3,2,1,2012,1,1.9459101490553132,0.6931471805599453
1,29.52,34.09,66,0.0,0,1,3,3,1,2012,1,1.3862943611198906,0.0
1,29.52,34.09,62,0.0,0,1,3,4,1,2012,1,2.0794415416798357,0.0
1,27.88,31.82,74,6.0032,0,1,3,5,1,2012,1,3.4657359027997265,2.0794415416798357
1,29.52,34.09,66,7.0015,0,1,3,6,1,2012,1,5.288267030694535,2.833213344056216
2,30.34,34.85,70,0.0,0,1,3,7,1,2012,1,6.2166061010848646,3.295836866004329
2,32.8,37.88,55,0.0,0,1,3,8,1,2012,1,6.428105272684596,3.784189633918261
2,33.62,38.635,49,15.0013,0,1,3,9,1,2012,1,5.666426688112432,3.4965075614664802
2,34.44,39.395,49,12.998,0,1,3,10,1,2012,1,4.812184355372417,3.6375861597263857
2,35.26,40.15,47,0.0,0,1,3,11,1,2012,1,4.990432586778736,4.110873864173311
2,36.9,40.91,35,0.0,0,1,3,12,1,2012,1,5.1647859739235145,4.394449154672439
1,37.72,40.91,31,12.998,0,1,3,13,1,2012,1,5.1298987149230735,3.9889840465642745
1,38.54,41.665,29,16.9979,0,1,3,14,1,2012,1,5.081404364984463,4.007333185232471
1,37.72,40.91,31,11.0014,0,1,3,15,1,2012,1,5.236441962829949,4.060443010546419
1,37.72,40.91,29,11.0014,0,1,3,16,1,2012,1,5.762051382780177,4.174387269895637
1,37.72,40.91,29,0.0,0,1,3,17,1,2012,1,6.516193076042964,4.564348191467836
1,36.9,40.15,33,12.998,0,1,3,18,1,2012,1,6.569481420414296,4.110873864173311
1,36.08,39.395,35,16.9979,0,1,3,19,1,2012,1,6.171700597410915,4.248495242049359
1,35.26,37.88,34,11.0014,0,1,3,20,1,2012,1,5.929589143389895,3.970291913552122
1,33.62,38.635,52,8.9981,0,1,3,21,1,2012,1,5.648974238161206,3.9318256327243257
1,32.8,37.88,55,15.0013,0,1,3,22,1,2012,1,5.375278407684165,3.4011973816621555
1,31.98,37.12,59,12.998,0,1,3,23,1,2012,1,4.941642422609304,3.1354942159291497
1,31.16,36.365,66,11.0014,0,1,3,0,2,2012,1,3.828641396489095,2.1972245773362196
1,31.16,36.365,66,7.0015,0,1,3,1,2,2012,1,2.70805020110221,1.0986122886681098
1,30.34,34.85,66,8.9981,0,1,3,2,2,2012,1,1.791759469228055,1.3862943611198906
1,30.34,34.85,66,8.9981,0,1,3,3,2,2012,1,1.0986122886681098,1.0986122886681098
1,29.52,34.09,70,8.9981,0,1,3,4,2,2012,1,1.9459101490553132,0.0
1,29.52,34.09,70,11.0014,0,1,3,5,2,2012,1,3.7376696182833684,1.791759469228055
1,29.52,34.09,70,11.0014,0,1,3,6,2,2012,1,5.030437921392435,2.3978952727983707
1,30.34,34.85,66,11.0014,0,1,3,7,2,2012,1,6.159095388491933,3.1780538303479458
1,31.98,37.12,62,7.0015,0,1,3,8,2,2012,1,6.437751649736401,4.02535169073515
1,33.62,39.395,56,0.0,0,1,3,9,2,2012,1,5.537334267018537,3.8066624897703196
1,36.9,42.425,42,12.998,0,1,3,10,2,2012,1,4.605170185988092,3.6888794541139363
1,36.9,42.425,42,0.0,0,1,3,11,2,2012,1,4.919980925828125,3.871201010907891
1,37.72,43.18,37,8.9981,0,1,3,12,2,2012,1,5.117993812416755,3.6109179126442243
1,38.54,42.425,33,0.0,0,1,3,13,2,2012,1,5.043425116919247,3.912023005428146
1,38.54,43.94,38,22.0028,0,1,3,14,2,2012,1,4.762173934797756,4.007333185232471
3,37.72,42.425,35,23.9994,0,1,3,15,2,2012,1,5.030437921392435,3.7612001156935624
1,30.34,34.85,66,16.9979,0,1,3,16,2,2012,1,5.25227342804663,3.5553480614894135
1,30.34,34.85,70,16.9979,0,1,3,17,2,2012,1,5.817111159963204,3.58351893845611
2,31.16,35.605,62,8.9981,0,1,3,18,2,2012,1,6.364750756851911,4.1588830833596715
2,31.16,35.605,62,7.0015,0,1,3,19,2,2012,1,6.0844994130751715,4.3694478524670215
1,30.34,34.09,62,6.0032,0,1,3,20,2,2012,1,5.739792912179234,4.04305126783455
1,31.16,35.605,62,0.0,0,1,3,21,2,2012,1,5.58724865840025,3.9889840465642745
1,31.16,35.605,58,6.0032,0,1,3,22,2,2012,1,5.5093883366279774,3.7612001156935624
1,31.16,35.605,58,6.0032,0,1,3,23,2,2012,1,4.727387818712341,2.995732273553991
1,30.34,34.85,66,6.0032,0,1,3,0,3,2012,1,3.9318256327243257,2.833213344056216
1,30.34,34.85,66,6.0032,0,1,3,1,3,2012,1,2.995732273553991,1.9459101490553132
1,29.52,34.09,70,12.998,0,1,3,2,3,2012,1,2.0794415416798357,0.0
1,29.52,34.09,70,7.0015,0,1,3,3,3,2012,1,1.6094379124341003,0.6931471805599453
1,29.52,34.09,70,7.0015,0,1,3,4,3,2012,1,2.1972245773362196,0.0
2,29.52,34.09,70,7.0015,0,1,3,5,3,2012,1,3.58351893845611,1.791759469228055
1,29.52,34.09,66,8.9981,0,1,3,6,3,2012,1,4.976733742420574,2.1972245773362196
1,30.34,34.09,58,19.0012,0,1,3,7,3,2012,1,6.111467339502679,3.1780538303479458
1,31.16,35.605,58,16.9979,0,1,3,8,3,2012,1,6.439350371100098,3.4965075614664802
2,31.16,35.605,58,19.0012,0,1,3,9,3,2012,1,5.645446897643238,3.6109179126442243
1,31.16,35.605,58,12.998,0,1,3,10,3,2012,1,5.062595033026967,3.7376696182833684
1,32.8,37.88,55,7.0015,0,1,3,11,3,2012,1,5.093750200806762,4.007333185232471
1,34.44,39.395,49,19.0012,0,1,3,12,3,2012,1,5.375278407684165,4.0943445622221
1,34.44,38.635,47,8.9981,0,1,3,13,3,2012,1,5.198497031265826,4.31748811353631
1,35.26,39.395,44,6.0032,0,1,3,14,3,2012,1,5.0238805208462765,3.8501476017100584
1,34.44,38.635,47,6.0032,0,1,3,15,3,2012,1,5.424950017481403,4.204692619390966
1,34.44,38.635,47,6.0032,0,1,3,16,3,2012,1,5.666426688112432,4.2626798770413155
1,35.26,39.395,41,0.0,0,1,3,17,3,2012,1,6.520621127558696,4.543294782270004
1,35.26,39.395,41,12.998,0,1,3,18,3,2012,1,6.529418838262226,4.543294782270004
1,34.44,37.88,44,16.9979,0,1,3,19,3,2012,1,6.175867270105761,3.9889840465642745
1,33.62,38.635,49,11.0014,0,1,3,20,3,2012,1,6.089044875446846,4.189654742026425
3,27.06,29.545,89,16.9979,0,1,3,21,3,2012,1,5.68697535633982,3.6635616461296463
3,27.06,29.545,89,16.9979,0,1,3,22,3,2012,1,4.143134726391533,1.9459101490553132
3,27.06,29.545,89,15.0013,0,1,3,23,3,2012,1,4.143134726391533,1.3862943611198906
1,27.88,31.82,79,11.0014,0,1,3,0,2,2012,1,3.8066624897703196,1.3862943611198906
1,27.06,30.305,83,6.0032,0,1,3,1,2,2012,1,3.367295829986474,1.791759469228055
1,26.24,28.79,83,7.0015,0,1,3,2,2,2012,0,2.6390573296152584,0.0
1,26.24,28.79,83,7.0015,0,1,3,3,2,2012,0,2.0794415416798357,0.0
2,26.24,29.545,78,8.9981,0,1,3,4,2,2012,0,1.3862943611198906,0.6931471805599453
2,26.24,29.545,78,8.9981,0,1,3,5,2,2012,0,3.8501476017100584,1.3862943611198906
1,26.24,29.545,78,8.9981,0,1,3,6,2,2012,0,5.19295685089021,1.9459101490553132
2,26.24,28.79,83,8.9981,0,1,3,7,2,2012,0,6.150602768446279,2.995732273553991
2,27.06,30.305,78,12.998,0,1,3,8,2,2012,1,6.476972362889683,3.4965075614664802
2,27.88,31.82,74,6.0032,0,1,3,9,2,2012,1,5.75890177387728,3.5553480614894135
1,29.52,34.09,66,6.0032,0,1,3,10,2,2012,1,5.170483995038151,4.127134385045092
1,31.16,35.605,58,6.0032,0,1,3,11,2,2012,1,5.198497031265826,4.007333185232471
1,32.8,37.12,49,7.0015,0,1,3,12,2,2012,1,5.3471075307174685,4.330733340286331
1,32.8,37.12,52,11.0014,0,1,3,13,2,2012,1,5.402677381872279,4.0943445622221
1,33.62,37.88,46,11.0014,0,1,3,14,2,2012,1,5.170483995038151,4.48863636973214
1,33.62,37.88,46,11.0014,0,1,3,15,2,2012,1,5.332718793265369,4.499809670330265
1,32.8,37.88,55,19.0012,0,1,3,16,2,2012,1,5.958424693029782,4.543294782270004
1,32.8,37.12,49,11.0014,0,1,3,17,2,2012,1,6.5998704992128365,4.6443908991413725
3,31.16,35.605,62,15.0013,0,1,3,18,2,2012,1,6.668228248417403,4.663439094112067
1,30.34,34.85,66,16.9979,0,1,3,19,2,2012,1,6.336825731146441,4.48863636973214
1,30.34,34.85,66,11.0014,0,1,3,20,2,2012,1,6.1070228877422545,4.189654742026425
1,29.52,34.09,70,8.9981,0,1,3,21,2,2012,1,5.652489180268651,3.6109179126442243
1,29.52,34.09,70,7.0015,0,1,3,22,2,2012,1,5.529429087511423,3.6375861597263857
1,28.7,33.335,74,0.0,0,1,3,23,2,2012,1,4.90527477843843,2.9444389791664403
1,28.7,33.335,74,0.0,0,1,3,0,3,2012,1,4.02535169073515,2.1972245773362196
1,27.88,31.82,79,7.0015,0,1,3,1,3,2012,1,3.6109179126442243,1.9459101490553132
1,27.06,30.305,83,6.0032,0,1,3,2,3,2012,1,2.1972245773362196,1.3862943611198906
1,27.06,30.305,83,0.0,0,1,3,3,3,2012,1,1.9459101490553132,0.0
1,27.06,30.305,83,0.0,0,1,3,4,3,2012,1,2.302585092994046,0.0
1,27.06,29.545,89,8.9981,0,1,3,5,3,2012,1,3.6375861597263857,1.6094379124341003
1,27.06,30.305,83,0.0,0,1,3,6,3,2012,1,5.181783550292085,1.9459101490553132
1,28.7,33.335,79,0.0,0,1,3,7,3,2012,1,6.115892125483034,3.091042453358316
1,29.52,34.85,74,7.0015,0,1,3,8,3,2012,1,6.577861357721047,3.091042453358316
1,31.16,36.365,66,7.0015,0,1,3,9,3,2012,1,5.746203190540153,3.4657359027997265
1,32.8,37.88,55,0.0,0,1,3,10,3,2012,1,4.875197323201151,3.9512437185814275
1,33.62,38.635,52,7.0015,0,1,3,11,3,2012,1,5.123963979403259,4.0943445622221
1,34.44,37.88,44,8.9981,0,1,3,12,3,2012,1,5.442417710521793,4.04305126783455
1,35.26,39.395,44,15.0013,0,1,3,13,3,2012,1,5.3612921657094255,4.59511985013459
1,35.26,39.395,41,8.9981,0,1,3,14,3,2012,1,5.147494476813453,4.007333185232471
1,31.98,37.12,62,31.0009,0,1,3,15,3,2012,0,5.313205979041787,4.23410650459726
1,33.62,37.88,46,12.998,0,1,3,16,3,2012,1,5.817111159963204,4.276666119016055
1,33.62,38.635,52,16.9979,0,1,3,17,3,2012,1,6.654152520183219,4.51085950651685
1,32.8,38.635,59,15.0013,0,1,3,18,3,2012,1,6.525029657843462,4.465908118654584
1,32.8,39.395,63,11.0014,0,1,3,19,3,2012,1,6.234410725718371,4.59511985013459
1,31.98,37.88,66,0.0,0,1,3,20,3,2012,1,5.932245187448011,3.9512437185814275
1,31.16,36.365,66,15.0013,0,1,3,21,3,2012,1,5.71042701737487,3.7376696182833684
1,30.34,34.85,70,12.998,0,1,3,22,3,2012,1,5.429345628954441,3.58351893845611
1,29.52,34.09,70,16.9979,0,1,3,23,3,2012,1,5.030437921392435,3.258096538021482
1,29.52,34.09,70,12.998,0,1,3,0,4,2012,1,4.04305126783455,2.772588722239781
1,28.7,33.335,74,12.998,0,1,3,1,4,2012,1,3.4965075614664802,2.4849066497880004
1,27.88,31.82,79,15.0013,0,1,3,2,4,2012,1,2.70805020110221,0.0
1,27.88,31.82,79,15.0013,0,1,3,3,4,2012,1,1.791759469228055,0.6931471805599453
1,27.06,30.305,83,16.9979,0,1,3,4,4,2012,1,2.4849066497880004,0.6931471805599453
1,27.06,30.305,83,11.0014,0,1,3,5,4,2012,1,3.58351893845611,1.0986122886681098
1,27.06,30.305,83,15.0013,0,1,3,6,4,2012,1,5.0689042022202315,1.791759469228055
1,28.7,33.335,74,7.0015,0,1,3,7,4,2012,1,5.983936280687191,3.258096538021482
1,29.52,34.09,70,8.9981,0,1,3,8,4,2012,1,6.456769655572163,3.4965075614664802
2,30.34,34.85,66,7.0015,0,1,3,9,4,2012,1,5.793013608384144,4.248495242049359
2,32.8,37.12,52,12.998,0,1,3,10,4,2012,1,5.123963979403259,4.418840607796598
2,34.44,39.395,49,19.0012,0,1,3,11,4,2012,1,5.231108616854587,4.356708826689592
2,35.26,40.91,50,19.9995,0,1,3,12,4,2012,1,5.497168225293202,4.564348191467836
2,35.26,40.15,47,19.0012,0,1,3,13,4,2012,1,5.5134287461649825,4.59511985013459
2,35.26,39.395,44,16.9979,0,1,3,14,4,2012,1,5.438079308923196,4.634728988229636
1,36.08,40.91,42,16.9979,0,1,3,15,4,2012,1,5.594711379601839,4.727387818712341
2,35.26,39.395,41,15.0013,0,1,3,16,4,2012,1,5.942799375126701,4.727387818712341
2,34.44,40.15,53,19.0012,0,1,3,17,4,2012,1,6.472346294500901,4.564348191467836
2,33.62,40.15,59,16.9979,0,1,3,18,4,2012,1,6.352629396319567,4.59511985013459
2,32.8,39.395,63,15.0013,0,1,3,19,4,2012,1,5.963579343618446,4.406719247264253
2,31.98,37.88,66,15.0013,0,1,3,20,4,2012,1,5.707110264748875,4.499809670330265
2,31.16,36.365,66,12.998,0,1,3,21,4,2012,1,5.41610040220442,4.007333185232471
1,31.16,36.365,70,16.9979,0,1,3,22,4,2012,1,5.056245805348308,3.8501476017100584
1,30.34,35.605,79,8.9981,0,1,3,23,4,2012,1,5.14166355650266,3.295836866004329
1,30.34,35.605,79,11.0014,0,0,3,0,5,2012,1,4.927253685157205,3.2188758248682006
1,29.52,35.605,84,12.998,0,0,3,1,5,2012,1,4.605170185988092,3.1780538303479458
1,29.52,35.605,84,8.9981,0,0,3,2,5,2012,1,4.174387269895637,3.044522437723423
1,29.52,35.605,84,8.9981,0,0,3,3,5,2012,1,2.995732273553991,2.4849066497880004
1,29.52,34.85,79,12.998,0,0,3,4,5,2012,1,2.4849066497880004,1.0986122886681098
1,28.7,33.335,84,15.0013,0,0,3,5,5,2012,1,2.833213344056216,0.6931471805599453
1,28.7,33.335,84,15.0013,0,0,3,6,5,2012,1,3.6375861597263857,2.5649493574615367
1,29.52,34.85,77,11.0014,0,0,3,7,5,2012,1,3.912023005428146,2.9444389791664403
1,30.34,36.365,72,12.998,0,0,3,8,5,2012,1,4.890349128221754,3.912023005428146
1,31.98,37.88,65,15.0013,0,0,3,9,5,2012,1,5.384495062789089,4.127134385045092
1,33.62,38.635,57,12.998,0,0,3,10,5,2012,1,5.666426688112432,4.6913478822291435
